Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Actual Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour
8192,departure,active,khi,opkc,2023-10-16 10:30:00,2023-10-16 10:41:00,doh,othh,2023-10-16 10:49:00,16,Oct,2023,10
5578,departure,active,khi,opkc,2023-10-24 10:30:00,2023-10-24 10:50:00,doh,othh,2023-10-24 11:02:00,24,Oct,2023,10
121,departure,cancelled,khi,opkc,2023-10-21 07:00:00,,isb,opis,,21,Oct,2023,7
731,departure,active,khi,opkc,2023-10-22 18:10:00,2023-10-22 18:12:00,jed,oejn,2023-10-22 19:55:00,22,Oct,2023,18
611,departure,active,khi,opkc,2023-10-19 10:30:00,2023-10-19 10:35:00,doh,othh,2023-10-19 10:42:00,19,Oct,2023,10
846,departure,active,khi,opkc,2023-10-24 18:15:00,2023-10-24 18:36:00,lhe,opla,2023-10-24 20:00:00,24,Oct,2023,18
170,departure,active,khi,opkc,2023-10-28 02:00:00,,jed,oejn,,28,Oct,2023,2
336,departure,active,khi,opkc,2023-10-16 16:35:00,2023-10-16 17:16:00,dxb,omdb,2023-10-16 18:00:00,16,Oct,2023,16
601,departure,active,khi,opkc,2023-10-25 12:15:00,2023-10-25 12:27:00,dxb,omdb,2023-10-25 13:08:00,25,Oct,2023,12
292,departure,active,khi,opkc,2023-10-23 05:20:00,2023-10-23 05:35:00,mct,ooms,2023-10-23 06:01:00,23,Oct,2023,5
336,departure,active,khi,opkc,2023-10-22 16:35:00,2023-10-22 16:31:00,dxb,omdb,2023-10-22 17:20:00,22,Oct,2023,16
213,departure,active,khi,opkc,2023-10-18 19:25:00,,dxb,omdb,,18,Oct,2023,19
334,departure,active,khi,opkc,2023-10-26 11:30:00,2023-10-26 11:50:00,dxb,omdb,2023-10-26 12:44:00,26,Oct,2023,11
674,departure,active,khi,opkc,2023-10-17 18:50:00,2023-10-17 19:07:00,isb,opis,2023-10-17 20:40:00,17,Oct,2023,18
672,departure,active,khi,opkc,2023-10-24 13:00:00,2023-10-24 13:09:00,isb,opis,2023-10-24 14:42:00,24,Oct,2023,13
143,departure,unknown,khi,opkc,2023-10-31 13:30:00,,lhe,opla,,31,Oct,2023,13
342,departure,active,khi,opkc,2023-10-22 23:30:00,2023-10-22 23:46:00,bkk,vtbs,2023-10-23 06:15:00,22,Oct,2023,23
334,departure,active,khi,opkc,2023-10-19 11:30:00,2023-10-19 11:41:00,dxb,omdb,2023-10-19 12:29:00,19,Oct,2023,11
406,departure,unknown,khi,opkc,2023-10-26 21:00:00,,lhe,opla,,26,Oct,2023,21
332,departure,active,khi,opkc,2023-10-28 04:50:00,2023-10-28 05:19:00,dxb,omdb,2023-10-28 06:12:00,28,Oct,2023,4
200,departure,unknown,khi,opkc,2023-10-30 07:15:00,,isb,opis,,30,Oct,2023,7
332,departure,active,khi,opkc,2023-10-24 04:50:00,2023-10-24 05:26:00,dxb,omdb,2023-10-24 06:20:00,24,Oct,2023,4
2107,departure,active,khi,opkc,2023-10-30 23:45:00,2023-10-30 23:55:00,dxb,omdb,2023-10-31 00:45:00,30,Oct,2023,23
731,departure,active,khi,opkc,2023-10-26 17:00:00,2023-10-26 17:31:00,jed,oejn,2023-10-26 19:21:00,26,Oct,2023,17
2111,departure,active,khi,opkc,2023-10-16 11:30:00,2023-10-16 11:32:00,dxb,omdb,2023-10-16 12:19:00,16,Oct,2023,11
121,departure,cancelled,khi,opkc,2023-10-20 07:00:00,,isb,opis,,20,Oct,2023,7
705,departure,active,khi,opkc,2023-10-28 02:20:00,2023-10-28 02:34:00,jed,oejn,2023-10-28 04:14:00,28,Oct,2023,2
536,departure,cancelled,khi,opkc,2023-10-16 17:40:00,,skz,opsk,,16,Oct,2023,17
4357,departure,active,khi,opkc,2023-10-16 18:10:00,,dxb,omdb,,16,Oct,2023,18
208,departure,active,khi,opkc,2023-10-17 21:30:00,2023-10-17 21:39:00,isb,opis,2023-10-17 23:10:00,17,Oct,2023,21
324,departure,active,khi,opkc,2023-10-28 12:10:00,2023-10-28 12:05:00,mct,ooms,2023-10-28 12:27:00,28,Oct,2023,12
300,departure,active,khi,opkc,2023-10-21 07:00:00,2023-10-21 07:12:00,isb,opis,2023-10-21 08:44:00,21,Oct,2023,7
330,departure,cancelled,khi,opkc,2023-10-25 20:00:00,,mux,opmt,,25,Oct,2023,20
524,departure,unknown,khi,opkc,2023-10-18 19:00:00,,lhe,opla,,18,Oct,2023,19
536,departure,cancelled,khi,opkc,2023-10-29 18:00:00,,skz,opsk,,29,Oct,2023,18
300,departure,cancelled,khi,opkc,2023-10-22 07:00:00,,isb,opis,,22,Oct,2023,7
6024,departure,active,khi,opkc,2023-10-29 04:00:00,2023-10-29 04:10:00,doh,othh,2023-10-29 04:23:00,29,Oct,2023,4
336,departure,active,khi,opkc,2023-10-27 16:35:00,2023-10-27 16:55:00,dxb,omdb,2023-10-27 17:41:00,27,Oct,2023,16
110,departure,active,khi,opkc,2023-10-21 18:10:00,2023-10-21 18:27:00,dxb,omdb,2023-10-21 19:15:00,21,Oct,2023,18
110,departure,active,khi,opkc,2023-10-16 18:10:00,2023-10-16 18:22:00,dxb,omdb,2023-10-16 19:08:00,16,Oct,2023,18
4357,departure,active,khi,opkc,2023-10-21 16:40:00,2023-10-21 17:24:00,dxb,omdb,2023-10-21 18:13:00,21,Oct,2023,16
368,departure,cancelled,khi,opkc,2023-10-31 13:00:00,,isb,opis,,31,Oct,2023,13
9931,departure,active,khi,opkc,2023-10-29 22:30:00,2023-10-29 22:49:00,dxb,omdb,2023-10-29 23:33:00,29,Oct,2023,22
670,departure,active,khi,opkc,2023-10-17 07:05:00,2023-10-17 07:16:00,isb,opis,2023-10-17 08:48:00,17,Oct,2023,7
705,departure,active,khi,opkc,2023-10-23 02:20:00,2023-10-23 02:23:00,jed,oejn,2023-10-23 04:04:00,23,Oct,2023,2
406,departure,unknown,khi,opkc,2023-10-21 21:00:00,,lhe,opla,,21,Oct,2023,21
846,departure,active,khi,opkc,2023-10-25 18:15:00,2023-10-25 18:29:00,lhe,opla,2023-10-25 19:51:00,25,Oct,2023,18
6098,departure,active,khi,opkc,2023-10-16 10:30:00,2023-10-16 10:41:00,doh,othh,2023-10-16 10:49:00,16,Oct,2023,10
145,departure,active,khi,opkc,2023-10-29 19:00:00,2023-10-29 19:30:00,lhe,opla,2023-10-29 20:53:00,29,Oct,2023,19
213,departure,unknown,khi,opkc,2023-10-31 01:40:00,,dxb,omdb,,31,Oct,2023,1
7909,departure,active,khi,opkc,2023-10-21 10:30:00,2023-10-21 10:40:00,doh,othh,2023-10-21 10:51:00,21,Oct,2023,10
292,departure,active,khi,opkc,2023-10-26 05:20:00,2023-10-26 05:39:00,mct,ooms,2023-10-26 06:03:00,26,Oct,2023,5
611,departure,active,khi,opkc,2023-10-31 09:15:00,2023-10-31 09:27:00,doh,othh,2023-10-31 09:41:00,31,Oct,2023,9
200,departure,unknown,khi,opkc,2023-10-29 07:15:00,,isb,opis,,29,Oct,2023,7
603,departure,active,khi,opkc,2023-10-24 22:40:00,2023-10-24 23:00:00,dxb,omdb,2023-10-24 23:44:00,24,Oct,2023,22
701,departure,active,khi,opkc,2023-10-28 10:10:00,2023-10-28 10:16:00,jed,oejn,2023-10-28 11:55:00,28,Oct,2023,10
208,departure,active,khi,opkc,2023-10-22 21:30:00,2023-10-22 21:36:00,isb,opis,2023-10-22 23:10:00,22,Oct,2023,21
536,departure,cancelled,khi,opkc,2023-10-31 18:00:00,,skz,opsk,,31,Oct,2023,18
1561,departure,active,khi,opkc,2023-10-31 04:20:00,2023-10-31 04:44:00,doh,othh,2023-10-31 04:57:00,31,Oct,2023,4
3159,departure,unknown,khi,opkc,2023-10-19 20:55:00,,bah,obbi,,19,Oct,2023,20
3920,departure,active,khi,opkc,2023-10-24 05:35:00,2023-10-24 05:30:00,auh,omaa,2023-10-24 06:27:00,24,Oct,2023,5
672,departure,active,khi,opkc,2023-10-16 13:00:00,2023-10-16 13:06:00,isb,opis,2023-10-16 14:40:00,16,Oct,2023,13
709,departure,active,khi,opkc,2023-10-24 05:55:00,2023-10-24 06:22:00,ist,ltfm,2023-10-24 09:56:00,24,Oct,2023,5
695,departure,active,khi,opkc,2023-11-01 03:15:00,2023-11-01 03:41:00,add,haab,2023-11-01 06:20:00,1,Nov,2023,3
846,departure,active,khi,opkc,2023-10-23 18:15:00,2023-10-23 18:28:00,lhe,opla,2023-10-23 19:53:00,23,Oct,2023,18
300,departure,cancelled,khi,opkc,2023-10-29 07:00:00,,isb,opis,,29,Oct,2023,7
865,departure,active,khi,opkc,2023-10-17 15:40:00,2023-10-17 15:55:00,pew,opps,2023-10-17 17:24:00,17,Oct,2023,15
672,departure,active,khi,opkc,2023-10-29 13:00:00,2023-10-29 13:11:00,isb,opis,2023-10-29 14:44:00,29,Oct,2023,13
143,departure,cancelled,khi,opkc,2023-10-17 13:30:00,,lhe,opla,,17,Oct,2023,13
6181,departure,active,khi,opkc,2023-10-31 09:15:00,2023-10-31 09:27:00,doh,othh,2023-10-31 09:41:00,31,Oct,2023,9
222,departure,active,khi,opkc,2023-10-16 05:35:00,2023-10-16 05:59:00,auh,omaa,2023-10-16 06:50:00,16,Oct,2023,5
225,departure,active,khi,opkc,2023-10-28 20:25:00,2023-10-28 20:28:00,mct,ooms,2023-10-28 20:53:00,28,Oct,2023,20
1561,departure,active,khi,opkc,2023-10-18 04:00:00,2023-10-18 04:14:00,doh,othh,2023-10-18 04:23:00,18,Oct,2023,4
783,departure,active,khi,opkc,2023-10-17 12:10:00,2023-10-17 12:57:00,yyz,cyyz,,17,Oct,2023,12
607,departure,active,khi,opkc,2023-10-23 02:45:00,2023-10-23 02:53:00,dxb,omdb,2023-10-23 03:34:00,23,Oct,2023,2
547,departure,active,khi,opkc,2023-10-22 17:40:00,2023-10-22 17:49:00,shj,omsj,2023-10-22 18:34:00,22,Oct,2023,17
811,departure,active,khi,opkc,2023-10-26 10:25:00,,jed,oejn,,26,Oct,2023,10
6181,departure,active,khi,opkc,2023-10-29 09:15:00,2023-10-29 09:26:00,doh,othh,2023-10-29 09:34:00,29,Oct,2023,9
945,departure,active,khi,opkc,2023-10-22 23:55:00,,pek,zbaa,,22,Oct,2023,23
7573,departure,active,khi,opkc,2023-10-30 22:30:00,2023-10-30 22:45:00,dxb,omdb,2023-10-30 23:33:00,30,Oct,2023,22
7545,departure,active,khi,opkc,2023-10-17 16:35:00,2023-10-17 17:05:00,dxb,omdb,2023-10-17 17:52:00,17,Oct,2023,16
705,departure,active,khi,opkc,2023-10-18 02:20:00,2023-10-18 02:28:00,jed,oejn,2023-10-18 04:04:00,18,Oct,2023,2
222,departure,active,khi,opkc,2023-10-24 05:35:00,2023-10-24 05:30:00,auh,omaa,2023-10-24 06:27:00,24,Oct,2023,5
406,departure,unknown,khi,opkc,2023-10-25 21:00:00,,lhe,opla,,25,Oct,2023,21
524,departure,active,khi,opkc,2023-10-29 19:50:00,2023-10-29 18:02:00,lhe,opla,,29,Oct,2023,19
152,departure,active,khi,opkc,2023-10-21 06:55:00,2023-10-21 07:10:00,cmb,vcbi,2023-10-21 10:43:00,21,Oct,2023,6
2113,departure,active,khi,opkc,2023-10-16 16:35:00,2023-10-16 17:16:00,dxb,omdb,2023-10-16 18:00:00,16,Oct,2023,16
8191,departure,active,khi,opkc,2023-10-23 04:00:00,2023-10-23 04:08:00,doh,othh,2023-10-23 04:21:00,23,Oct,2023,4
125,departure,active,khi,opkc,2023-10-18 19:00:00,2023-10-18 19:50:00,isb,opis,2023-10-18 21:27:00,18,Oct,2023,19
310,departure,cancelled,khi,opkc,2023-10-19 10:45:00,,uet,opqt,,19,Oct,2023,10
334,departure,active,khi,opkc,2023-10-25 11:30:00,2023-10-25 11:47:00,dxb,omdb,2023-10-25 12:38:00,25,Oct,2023,11
8192,departure,active,khi,opkc,2023-10-29 09:15:00,2023-10-29 09:26:00,doh,othh,2023-10-29 09:34:00,29,Oct,2023,9
709,departure,active,khi,opkc,2023-10-21 05:55:00,2023-10-21 06:17:00,ist,ltfm,2023-10-21 09:49:00,21,Oct,2023,5
842,departure,active,khi,opkc,2023-10-28 12:45:00,2023-10-28 12:58:00,lhe,opla,2023-10-28 14:21:00,28,Oct,2023,12
300,departure,active,khi,opkc,2023-10-23 07:00:00,2023-10-23 07:13:00,isb,opis,2023-10-23 08:48:00,23,Oct,2023,7
342,departure,active,khi,opkc,2023-10-31 23:35:00,2023-11-01 00:25:00,bkk,vtbs,2023-11-01 06:55:00,31,Oct,2023,23
3202,departure,unknown,khi,opkc,2023-10-24 16:00:00,,mct,ooms,,24,Oct,2023,16
5709,departure,active,khi,opkc,2023-10-26 05:55:00,2023-10-26 06:03:00,ist,ltfm,2023-10-26 09:36:00,26,Oct,2023,5
6175,departure,active,khi,opkc,2023-10-22 04:00:00,2023-10-22 04:02:00,doh,othh,2023-10-22 04:12:00,22,Oct,2023,4
846,departure,active,khi,opkc,2023-10-28 18:15:00,2023-10-28 18:28:00,lhe,opla,2023-10-28 19:51:00,28,Oct,2023,18
6024,departure,active,khi,opkc,2023-10-23 04:00:00,2023-10-23 04:08:00,doh,othh,2023-10-23 04:21:00,23,Oct,2023,4
512,departure,active,khi,opkc,2023-10-31 04:00:00,2023-10-31 04:08:00,mct,ooms,2023-10-31 04:33:00,31,Oct,2023,4
200,departure,unknown,khi,opkc,2023-10-24 07:15:00,,isb,opis,,24,Oct,2023,7
611,departure,active,khi,opkc,2023-10-29 09:15:00,2023-10-29 09:26:00,doh,othh,2023-10-29 09:34:00,29,Oct,2023,9
292,departure,active,khi,opkc,2023-10-20 05:20:00,2023-10-20 05:37:00,mct,ooms,2023-10-20 05:59:00,20,Oct,2023,5
170,departure,active,khi,opkc,2023-10-24 02:00:00,2023-10-24 02:21:00,jed,oejn,2023-10-24 04:14:00,24,Oct,2023,2
2107,departure,active,khi,opkc,2023-10-17 23:55:00,2023-10-18 00:02:00,dxb,omdb,2023-10-18 00:48:00,17,Oct,2023,23
524,departure,unknown,khi,opkc,2023-10-27 19:00:00,,lhe,opla,,27,Oct,2023,19
2107,departure,active,khi,opkc,2023-10-23 23:55:00,2023-10-24 00:00:00,dxb,omdb,2023-10-24 00:50:00,23,Oct,2023,23
911,departure,unknown,khi,opkc,2023-10-26 20:30:00,,med,oema,,26,Oct,2023,20
143,departure,cancelled,khi,opkc,2023-10-20 13:30:00,,lhe,opla,,20,Oct,2023,13
674,departure,active,khi,opkc,2023-10-25 18:50:00,2023-10-25 18:54:00,isb,opis,2023-10-25 20:23:00,25,Oct,2023,18
611,departure,active,khi,opkc,2023-10-28 10:30:00,2023-10-28 10:58:00,doh,othh,2023-10-28 11:12:00,28,Oct,2023,10
9144,departure,unknown,khi,opkc,2023-10-30 21:10:00,,nng,zgnn,,30,Oct,2023,21
208,departure,active,khi,opkc,2023-10-23 21:30:00,2023-10-23 21:37:00,isb,opis,2023-10-23 23:10:00,23,Oct,2023,21
5711,departure,active,khi,opkc,2023-10-20 04:00:00,2023-10-20 04:02:00,doh,othh,2023-10-20 04:12:00,20,Oct,2023,4
5711,departure,active,khi,opkc,2023-10-31 04:20:00,2023-10-31 04:44:00,doh,othh,2023-10-31 04:57:00,31,Oct,2023,4
7573,departure,active,khi,opkc,2023-10-22 22:40:00,2023-10-22 22:56:00,dxb,omdb,2023-10-22 23:39:00,22,Oct,2023,22
6026,departure,active,khi,opkc,2023-10-29 09:15:00,2023-10-29 09:26:00,doh,othh,2023-10-29 09:34:00,29,Oct,2023,9
8191,departure,active,khi,opkc,2023-10-26 04:00:00,2023-10-26 04:15:00,doh,othh,2023-10-26 04:29:00,26,Oct,2023,4
300,departure,active,khi,opkc,2023-10-31 07:00:00,2023-10-31 07:17:00,isb,opis,2023-10-31 08:54:00,31,Oct,2023,7
368,departure,unknown,khi,opkc,2023-10-22 13:00:00,,isb,opis,,22,Oct,2023,13
4357,departure,active,khi,opkc,2023-10-18 19:25:00,,dxb,omdb,,18,Oct,2023,19
368,departure,cancelled,khi,opkc,2023-10-29 13:00:00,,isb,opis,,29,Oct,2023,13
500,departure,active,khi,opkc,2023-10-18 06:30:00,2023-10-18 06:38:00,isb,opis,2023-10-18 08:09:00,18,Oct,2023,6
5576,departure,active,khi,opkc,2023-10-29 04:00:00,2023-10-29 04:10:00,doh,othh,2023-10-29 04:23:00,29,Oct,2023,4
213,departure,active,khi,opkc,2023-10-16 18:10:00,,dxb,omdb,,16,Oct,2023,18
611,departure,active,khi,opkc,2023-10-27 10:30:00,2023-10-27 10:47:00,doh,othh,2023-10-27 10:57:00,27,Oct,2023,10
4357,departure,active,khi,opkc,2023-10-20 19:10:00,,dxb,omdb,,20,Oct,2023,19
292,departure,active,khi,opkc,2023-10-24 05:20:00,2023-10-24 05:28:00,mct,ooms,2023-10-24 05:55:00,24,Oct,2023,5
731,departure,active,khi,opkc,2023-10-19 17:00:00,2023-10-19 17:45:00,jed,oejn,2023-10-19 19:27:00,19,Oct,2023,17
751,departure,active,khi,opkc,2023-10-20 06:40:00,2023-10-20 06:41:00,bah,obbi,2023-10-20 07:03:00,20,Oct,2023,6
6181,departure,active,khi,opkc,2023-10-26 10:30:00,2023-10-26 10:43:00,doh,othh,2023-10-26 10:53:00,26,Oct,2023,10
143,departure,cancelled,khi,opkc,2023-10-28 13:30:00,,lhe,opla,,28,Oct,2023,13
603,departure,active,khi,opkc,2023-10-28 22:40:00,2023-10-28 22:48:00,dxb,omdb,2023-10-28 23:33:00,28,Oct,2023,22
292,departure,active,khi,opkc,2023-10-22 05:20:00,2023-10-22 05:27:00,mct,ooms,2023-10-22 05:50:00,22,Oct,2023,5
709,departure,active,khi,opkc,2023-10-27 05:55:00,2023-10-27 06:29:00,ist,ltfm,2023-10-27 10:02:00,27,Oct,2023,5
241,departure,cancelled,khi,opkc,2023-10-23 22:40:00,,dmm,oedf,,23,Oct,2023,22
6175,departure,active,khi,opkc,2023-10-29 04:00:00,2023-10-29 04:10:00,doh,othh,2023-10-29 04:23:00,29,Oct,2023,4
670,departure,active,khi,opkc,2023-10-24 07:05:00,2023-10-24 07:15:00,isb,opis,2023-10-24 08:46:00,24,Oct,2023,7
330,departure,active,khi,opkc,2023-10-19 23:55:00,2023-10-20 00:36:00,dxb,omdb,2023-10-20 01:22:00,19,Oct,2023,23
145,departure,unknown,khi,opkc,2023-10-23 19:00:00,,lhe,opla,,23,Oct,2023,19
543,departure,active,khi,opkc,2023-10-21 10:40:00,2023-10-21 10:56:00,shj,omsj,2023-10-21 11:47:00,21,Oct,2023,10
340,departure,cancelled,khi,opkc,2023-10-25 10:20:00,,lyp,opfa,,25,Oct,2023,10
2109,departure,active,khi,opkc,2023-10-30 03:30:00,,dxb,omdb,,30,Oct,2023,3
520,departure,active,khi,opkc,2023-10-27 08:20:00,2023-10-27 08:25:00,lhe,opla,2023-10-27 09:48:00,27,Oct,2023,8
110,departure,active,khi,opkc,2023-10-20 18:10:00,2023-10-20 18:26:00,dxb,omdb,2023-10-20 19:13:00,20,Oct,2023,18
170,departure,active,khi,opkc,2023-10-25 02:00:00,2023-10-25 02:22:00,jed,oejn,2023-10-25 04:14:00,25,Oct,2023,2
402,departure,active,khi,opkc,2023-10-29 12:00:00,2023-10-29 12:05:00,lhe,opla,2023-10-29 13:25:00,29,Oct,2023,12
432,departure,active,khi,opkc,2023-10-26 03:00:00,2023-10-26 03:00:00,njf,orni,2023-10-26 04:33:00,26,Oct,2023,3
549,departure,active,khi,opkc,2023-10-31 03:00:00,2023-10-31 03:14:00,shj,omsj,2023-10-31 03:57:00,31,Oct,2023,3
2109,departure,active,khi,opkc,2023-10-20 04:50:00,2023-10-20 05:11:00,dxb,omdb,2023-10-20 06:03:00,20,Oct,2023,4
709,departure,active,khi,opkc,2023-10-27 13:40:00,2023-10-27 13:53:00,ruh,oerk,2023-10-27 14:50:00,27,Oct,2023,13
302,departure,active,khi,opkc,2023-10-19 08:00:00,2023-10-19 08:09:00,lhe,opla,2023-10-19 09:35:00,19,Oct,2023,8
7909,departure,active,khi,opkc,2023-10-29 09:15:00,2023-10-29 09:26:00,doh,othh,2023-10-29 09:34:00,29,Oct,2023,9
7907,departure,active,khi,opkc,2023-11-01 04:20:00,2023-11-01 04:35:00,doh,othh,2023-11-01 04:50:00,1,Nov,2023,4
714,departure,active,khi,opkc,2023-10-23 02:00:00,2023-10-23 01:47:00,jed,oejn,2023-10-23 03:36:00,23,Oct,2023,2
543,departure,active,khi,opkc,2023-10-30 10:30:00,2023-10-30 10:46:00,shj,omsj,2023-10-30 11:32:00,30,Oct,2023,10
222,departure,active,khi,opkc,2023-10-19 05:35:00,2023-10-19 05:31:00,auh,omaa,2023-10-19 06:27:00,19,Oct,2023,5
208,departure,cancelled,khi,opkc,2023-10-31 21:00:00,,isb,opis,,31,Oct,2023,21
524,departure,active,khi,opkc,2023-10-19 19:00:00,2023-10-19 17:21:00,lhe,opla,,19,Oct,2023,19
304,departure,cancelled,khi,opkc,2023-10-22 15:00:00,,lhe,opla,,22,Oct,2023,15
6024,departure,active,khi,opkc,2023-10-27 04:00:00,2023-10-27 04:12:00,doh,othh,2023-10-27 04:23:00,27,Oct,2023,4
670,departure,active,khi,opkc,2023-10-28 07:05:00,2023-10-28 07:13:00,isb,opis,2023-10-28 08:46:00,28,Oct,2023,7
9931,departure,active,khi,opkc,2023-10-25 22:40:00,2023-10-25 22:52:00,dxb,omdb,2023-10-25 23:37:00,25,Oct,2023,22
141,departure,active,khi,opkc,2023-10-22 08:00:00,2023-10-22 08:14:00,lhe,opla,2023-10-22 09:37:00,22,Oct,2023,8
611,departure,active,khi,opkc,2023-10-26 10:30:00,2023-10-26 10:43:00,doh,othh,2023-10-26 10:53:00,26,Oct,2023,10
846,departure,active,khi,opkc,2023-10-19 18:15:00,2023-10-19 18:29:00,lhe,opla,2023-10-19 19:51:00,19,Oct,2023,18
946,departure,active,khi,opkc,2023-10-31 23:55:00,2023-11-01 00:01:00,pek,zbaa,2023-11-01 09:31:00,31,Oct,2023,23
3920,departure,active,khi,opkc,2023-10-17 05:35:00,2023-10-17 05:36:00,auh,omaa,2023-10-17 06:27:00,17,Oct,2023,5
302,departure,active,khi,opkc,2023-10-16 08:00:00,,lhe,opla,,16,Oct,2023,8
607,departure,active,khi,opkc,2023-10-22 02:45:00,2023-10-22 02:53:00,dxb,omdb,2023-10-22 03:34:00,22,Oct,2023,2
145,departure,unknown,khi,opkc,2023-10-31 19:00:00,,lhe,opla,,31,Oct,2023,19
3158,departure,active,khi,opkc,2023-10-29 07:10:00,2023-10-29 07:00:00,bah,obbi,2023-10-29 07:22:00,29,Oct,2023,7
670,departure,active,khi,opkc,2023-10-31 07:05:00,2023-10-31 07:28:00,isb,opis,2023-10-31 09:03:00,31,Oct,2023,7
865,departure,active,khi,opkc,2023-10-27 15:40:00,2023-10-27 15:53:00,pew,opps,2023-10-27 17:20:00,27,Oct,2023,15
7907,departure,active,khi,opkc,2023-10-30 04:20:00,2023-10-30 04:43:00,doh,othh,2023-10-30 04:55:00,30,Oct,2023,4
184,departure,active,khi,opkc,2023-10-26 17:50:00,2023-10-26 18:04:00,cmb,vcbi,2023-10-26 21:42:00,26,Oct,2023,17
342,departure,active,khi,opkc,2023-10-21 23:30:00,2023-10-21 23:47:00,bkk,vtbs,2023-10-22 06:13:00,21,Oct,2023,23
3202,departure,unknown,khi,opkc,2023-10-28 16:00:00,,mct,ooms,,28,Oct,2023,16
8192,departure,active,khi,opkc,2023-10-21 10:30:00,2023-10-21 10:40:00,doh,othh,2023-10-21 10:51:00,21,Oct,2023,10
308,departure,cancelled,khi,opkc,2023-10-30 16:00:00,,isb,opis,,30,Oct,2023,16
851,departure,active,khi,opkc,2023-10-23 07:30:00,2023-10-23 07:35:00,uet,opqt,2023-10-23 08:35:00,23,Oct,2023,7
330,departure,active,khi,opkc,2023-10-30 23:45:00,2023-10-30 23:55:00,dxb,omdb,2023-10-31 00:45:00,30,Oct,2023,23
9931,departure,active,khi,opkc,2023-10-22 22:40:00,2023-10-22 22:56:00,dxb,omdb,2023-10-22 23:39:00,22,Oct,2023,22
304,departure,active,khi,opkc,2023-10-23 14:00:00,2023-10-23 14:17:00,lhe,opla,2023-10-23 15:40:00,23,Oct,2023,14
432,departure,active,khi,opkc,2023-10-28 03:00:00,2023-10-28 03:24:00,njf,orni,2023-10-28 04:53:00,28,Oct,2023,3
2107,departure,active,khi,opkc,2023-10-26 23:55:00,,dxb,omdb,,26,Oct,2023,23
330,departure,active,khi,opkc,2023-10-24 23:55:00,2023-10-25 00:07:00,dxb,omdb,2023-10-25 00:58:00,24,Oct,2023,23
1561,departure,active,khi,opkc,2023-10-24 04:00:00,2023-10-24 04:14:00,doh,othh,2023-10-24 04:25:00,24,Oct,2023,4
300,departure,active,khi,opkc,2023-10-25 07:00:00,2023-10-25 07:18:00,isb,opis,2023-10-25 08:50:00,25,Oct,2023,7
605,departure,active,khi,opkc,2023-10-25 04:00:00,2023-10-25 04:02:00,doh,othh,2023-10-25 04:12:00,25,Oct,2023,4
5578,departure,active,khi,opkc,2023-10-31 09:15:00,2023-10-31 09:27:00,doh,othh,2023-10-31 09:41:00,31,Oct,2023,9
5709,departure,active,khi,opkc,2023-10-28 05:55:00,,ist,ltfm,,28,Oct,2023,5
638,departure,active,khi,opkc,2023-10-31 13:15:00,2023-10-31 13:34:00,jed,oejn,2023-10-31 15:26:00,31,Oct,2023,13
131,departure,active,khi,opkc,2023-10-21 04:25:00,,saw,ltfj,,21,Oct,2023,4
865,departure,active,khi,opkc,2023-10-31 15:35:00,2023-10-31 15:52:00,pew,opps,2023-10-31 17:24:00,31,Oct,2023,15
213,departure,active,khi,opkc,2023-10-20 19:10:00,,dxb,omdb,,20,Oct,2023,19
402,departure,active,khi,opkc,2023-10-27 12:00:00,2023-10-27 12:21:00,lhe,opla,2023-10-27 13:40:00,27,Oct,2023,12
125,departure,cancelled,khi,opkc,2023-10-22 19:00:00,,isb,opis,,22,Oct,2023,19
701,departure,active,khi,opkc,2023-10-23 10:10:00,,jed,oejn,,23,Oct,2023,10
840,departure,active,khi,opkc,2023-10-17 07:30:00,2023-10-17 07:36:00,lhe,opla,2023-10-17 08:58:00,17,Oct,2023,7
3920,departure,active,khi,opkc,2023-10-23 05:35:00,2023-10-23 05:33:00,auh,omaa,2023-10-23 06:27:00,23,Oct,2023,5
588,departure,cancelled,khi,opkc,2023-10-27 08:40:00,,bhv,opbw,,27,Oct,2023,8
9068,departure,unknown,khi,opkc,2023-10-16 22:05:00,,kmg,zppp,,16,Oct,2023,22
432,departure,active,khi,opkc,2023-10-19 03:00:00,2023-10-19 03:40:00,njf,orni,2023-10-19 05:05:00,19,Oct,2023,3
141,departure,active,khi,opkc,2023-10-21 08:00:00,2023-10-21 08:11:00,lhe,opla,2023-10-21 09:35:00,21,Oct,2023,8
292,departure,active,khi,opkc,2023-10-25 05:20:00,2023-10-25 05:31:00,mct,ooms,2023-10-25 05:57:00,25,Oct,2023,5
9931,departure,active,khi,opkc,2023-10-23 22:40:00,2023-10-23 22:58:00,dxb,omdb,2023-10-23 23:44:00,23,Oct,2023,22
9006,departure,active,khi,opkc,2023-10-26 17:50:00,2023-10-26 18:04:00,cmb,vcbi,2023-10-26 21:42:00,26,Oct,2023,17
601,departure,active,khi,opkc,2023-10-27 12:15:00,2023-10-27 12:29:00,dxb,omdb,2023-10-27 13:16:00,27,Oct,2023,12
672,departure,active,khi,opkc,2023-10-27 13:00:00,2023-10-27 13:14:00,isb,opis,2023-10-27 14:46:00,27,Oct,2023,13
